PDB_ID	PDB_File	total_RMSD	comparison_count	avg_RMSD	rank_in_group	normalized_RMSD	z_score	group_total_RMSD	pct_of_group_total	excluded_rmsd_ratio	excluded_rank
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-1_sample-3/PDBs/model.pdb	1710.5477419999997	49	34.90913759183673	14.0	0.29660101120093996	0.3824797552461878	68198.37140238	2.508194414068229	0.9498361117186355	37.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-1_sample-1/PDBs/model.pdb	975.2647197	49	19.90336162653061	15.0	0.04702557964937238	-0.42896526654061246	68198.37140238	1.4300410693765702	0.9713991786124687	36.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-5_sample-0/PDBs/model.pdb	891.6857189000001	49	18.197667732653063	16.0	0.018656550907133744	-0.5212015375657907	68198.37140238	1.307488288303732	0.9738502342339254	35.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-9_sample-3/PDBs/model.pdb	887.5251514999999	49	18.11275819387755	17.0	0.01724433904739795	-0.5257930643685966	68198.37140238	1.3013876039113552	0.973972247921773	34.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-2_sample-2/PDBs/model.pdb	875.2778622399996	49	17.862813515102033	18.0	0.013087269715319294	-0.539308950903449	68198.37140238	1.2834292729304884	0.9743314145413903	33.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-4_sample-4/PDBs/model.pdb	874.5581399000001	49	17.848125304081634	19.0	0.012842976010507766	-0.5401032234381725	68198.37140238	1.282373936380363	0.9743525212723927	32.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-7_sample-0/PDBs/model.pdb	861.5447448500003	49	17.582545813265313	20.0	0.00842586914545952	-0.554464570442808	68198.37140238	1.2632922563014957	0.9747341548739702	31.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-5_sample-3/PDBs/model.pdb	861.3574924999998	49	17.57872433673469	21.0	0.008362310509338394	-0.55467121874369	68198.37140238	1.2630176861817846	0.9747396462763643	30.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-9_sample-2/PDBs/model.pdb	860.9961750000002	49	17.571350510204088	22.0	0.008239669338177586	-0.5550699621904542	68198.37140238	1.2624878824744972	0.9747502423505101	29.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-2_sample-1/PDBs/model.pdb	860.8254394599999	49	17.567866111428568	23.0	0.008181716965030866	-0.5552583828390665	68198.37140238	1.262237531129605	0.9747552493774079	28.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-9_sample-0/PDBs/model.pdb	860.4554979999999	49	17.560316285714283	24.0	0.008056148582886672	-0.5556666435318409	68198.37140238	1.2616950820177089	0.9747660983596458	27.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-10_sample-2/PDBs/model.pdb	857.87584621	49	17.507670330816325	25.0	0.007180543286400809	-0.5585135005099758	68198.37140238	1.2579125110604352	0.9748417497787912	26.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-4_sample-0/PDBs/model.pdb	856.8774537799998	49	17.487294975102035	26.0	0.006841661231439594	-0.5596153083071682	68198.37140238	1.2564485575825588	0.9748710288483489	25.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-5_sample-2/PDBs/model.pdb	853.53667144	49	17.41911574367347	27.0	0.005707707136297817	-0.5633021351703622	68198.37140238	1.2515499327748068	0.9749690013445038	24.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-9_sample-1/PDBs/model.pdb	853.47343405	49	17.41782518469388	28.0	0.0056862426139019945	-0.5633719228082512	68198.37140238	1.2514572071147954	0.974970855857704	23.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-6_sample-2/PDBs/model.pdb	852.9422026499999	49	17.40698372755102	29.0	0.005505927956977026	-0.5639581801566101	68198.37140238	1.2506782568421182	0.9749864348631575	22.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-6_sample-3/PDBs/model.pdb	851.9932299100001	49	17.387616936938777	30.0	0.005183820314160413	-0.5650054492792883	68198.37140238	1.2492867679832411	0.975014264640335	21.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-6_sample-0/PDBs/model.pdb	850.2187175500002	49	17.351402398979594	31.0	0.0045815016496341555	-0.5669637689697348	68198.37140238	1.246684781566982	0.9750663043686604	20.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-6_sample-1/PDBs/model.pdb	850.0798798199999	49	17.348568975918365	32.0	0.004534376277050302	-0.5671169877731453	68198.37140238	1.2464812023213998	0.975070375953572	19.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-2_sample-3/PDBs/model.pdb	849.0483289899998	49	17.327516918163262	33.0	0.004184239342350904	-0.5682553885798242	68198.37140238	1.24496862832764	0.9751006274334472	18.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-5_sample-1/PDBs/model.pdb	848.62144723	49	17.318805045510203	34.0	0.004039343844641452	-0.5687264875560524	68198.37140238	1.2443426870460204	0.9751131462590796	17.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-2_sample-0/PDBs/model.pdb	847.3028511899998	49	17.291894922244893	35.0	0.0035917758120003517	-0.5701816662558936	68198.37140238	1.2424092155966506	0.9751518156880671	16.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-6_sample-4/PDBs/model.pdb	846.8618108899998	49	17.282894099795914	36.0	0.00344207451349922	-0.5706683903403461	68198.37140238	1.2417625134966872	0.9751647497300663	15.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-9_sample-4/PDBs/model.pdb	846.6297377999999	49	17.278157914285714	37.0	0.0033633024762950363	-0.5709245019978436	68198.37140238	1.241422222247457	0.9751715555550509	14.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-5_sample-4/PDBs/model.pdb	846.1351668400001	49	17.26806462938776	38.0	0.003195431388521622	-0.5714703015488204	68198.37140238	1.2406970275693	0.9751860594486139	13.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-10_sample-0/PDBs/model.pdb	844.4631565300001	49	17.233941970000004	39.0	0.002627904759970328	-0.5733155018339864	68198.37140238	1.2382453410031575	0.9752350931799368	12.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-10_sample-4/PDBs/model.pdb	843.7486386999997	49	17.21935997346938	40.0	0.002385377610063024	-0.5741040307657685	68198.37140238	1.2371976358816017	0.9752560472823679	11.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-2_sample-4/PDBs/model.pdb	843.6157549399998	49	17.216648059999994	41.0	0.002340273179874451	-0.5742506788757589	68198.37140238	1.2370027870057894	0.9752599442598842	10.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-10_sample-3/PDBs/model.pdb	843.5577313000001	49	17.215463904081634	42.0	0.0023205783486952864	-0.5743147127136087	68198.37140238	1.2369177063230596	0.9752616458735387	9.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-10_sample-1/PDBs/model.pdb	842.88269041	49	17.201687559387754	43.0	0.002091450766081265	-0.575059675609637	68198.37140238	1.2359278866600396	0.9752814422667992	8.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-7_sample-3/PDBs/model.pdb	842.5232327499997	49	17.194351688775505	44.0	0.001969440876150075	-0.575456366570674	68198.37140238	1.2354008100559966	0.9752919837988802	7.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-4_sample-1/PDBs/model.pdb	842.1846402299998	49	17.187441637346936	45.0	0.001854513192882242	-0.5758300311412345	68198.37140238	1.2349043282294703	0.9753019134354106	6.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-7_sample-2/PDBs/model.pdb	840.2223368799998	49	17.14739463020408	46.0	0.0011884530628939447	-0.5779955935659078	68198.37140238	1.2320269818799185	0.9753594603624017	5.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-7_sample-1/PDBs/model.pdb	839.0595515499999	49	17.123664317346936	47.0	0.0007937715025489352	-0.5792788223891217	68198.37140238	1.2303219773378904	0.9753935604532421	4.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-7_sample-4/PDBs/model.pdb	838.9445448700001	49	17.1213172422449	48.0	0.0007547350486641547	-0.579405741677515	68198.37140238	1.2301533418153185	0.9753969331636937	3.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-4_sample-2/PDBs/model.pdb	838.3367060200001	49	17.108912367755103	49.0	0.0005484177005115609	-0.5800765416197445	68198.37140238	1.2292620612209277	0.9754147587755814	2.0
7q0i	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q0i_7q0i/seed-4_sample-3/PDBs/model.pdb	836.7209931999998	49	17.07593863673469	50.0	0.0	-0.5818596130149267	68198.37140238	1.2268929242653437	0.9754621415146932	1.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-4_sample-3/PDBs/model.pdb	108.69406375	49	2.2182461989795916	1.0	1.0	3.302259758911467	2948.2270459	3.68676028195173	0.9262647943609654	50.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-9_sample-4/PDBs/model.pdb	99.74072731	49	2.035525047142857	2.0	0.8618458816443992	2.7077187106554734	2948.2270459	3.3830748364073946	0.9323385032718521	49.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-1_sample-0/PDBs/model.pdb	94.61113075	49	1.9308394030612246	3.0	0.7826938364804712	2.367090863556193	2948.2270459	3.209085639505699	0.935818287209886	48.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-10_sample-0/PDBs/model.pdb	92.24250454	49	1.8825000926530613	4.0	0.746144839584235	2.2098036311085734	2948.2270459	3.1287449407357735	0.9374251011852845	47.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-3_sample-1/PDBs/model.pdb	83.25207949	49	1.6990220304081634	5.0	0.6074184268387247	1.6127997354866253	2948.2270459	2.8238014981164987	0.9435239700376701	46.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-1_sample-1/PDBs/model.pdb	76.94009936	49	1.5702061093877553	6.0	0.5100216568433129	1.1936564018020486	2948.2270459	2.6097073991298605	0.9478058520174029	45.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-1_sample-2/PDBs/model.pdb	72.4804199	49	1.479192242857143	7.0	0.44120674208234334	0.8975140063048316	2948.2270459	2.4584409128461147	0.9508311817430777	44.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-2_sample-4/PDBs/model.pdb	72.01954766000001	49	1.469786686938776	8.0	0.43409527046296914	0.8669100558649127	2948.2270459	2.44280873008594	0.9511438253982812	43.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-9_sample-3/PDBs/model.pdb	70.63681152	49	1.4415675820408163	9.0	0.4127590128990649	0.775090274530184	2948.2270459	2.3959081312354225	0.9520818373752915	42.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-6_sample-1/PDBs/model.pdb	67.58213206	49	1.3792271848979594	10.0	0.36562389734930667	0.5722460789160576	2948.2270459	2.2922974047736315	0.9541540519045273	41.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-7_sample-1/PDBs/model.pdb	67.1088165	49	1.3695676836734694	11.0	0.358320419552622	0.5408158371191488	2948.2270459	2.2762431608965112	0.9544751367820697	40.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-4_sample-2/PDBs/model.pdb	65.41138602	49	1.3349262453061224	12.0	0.33212828291106344	0.42809896294783945	2948.2270459	2.2186685421994685	0.9556266291560106	39.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-3_sample-2/PDBs/model.pdb	65.00522140999999	49	1.3266371716326528	13.0	0.3258609753014549	0.40112784054981976	2948.2270459	2.204891970596381	0.9559021605880723	38.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-1_sample-4/PDBs/model.pdb	64.95653987999998	49	1.3256436710204078	14.0	0.32510979679918106	0.3978951721394599	2948.2270459	2.203240756858697	0.955935184862826	37.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-2_sample-1/PDBs/model.pdb	60.571989740000014	49	1.2361630559183676	15.0	0.25745416216097	0.10674169501551267	2948.2270459	2.054522558709833	0.9589095488258034	36.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-3_sample-0/PDBs/model.pdb	59.14576505000002	49	1.2070564295918371	16.0	0.2354468561757234	0.012034082057635922	2948.2270459	2.006146885201804	0.9598770622959638	35.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-10_sample-1/PDBs/model.pdb	58.93013992999999	49	1.2026559169387754	17.0	0.2321196609397846	-0.0022843774054091943	2948.2270459	1.9988331635432268	0.9600233367291354	34.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-9_sample-0/PDBs/model.pdb	58.614356179999994	49	1.1962113506122447	18.0	0.22724697176244427	-0.023253811873260512	2948.2270459	1.9881221923363401	0.9602375561532732	33.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-7_sample-3/PDBs/model.pdb	58.391394410000004	49	1.1916611104081634	19.0	0.2238065686269453	-0.038059457270944924	2948.2270459	1.980559621118833	0.9603888075776233	32.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-3_sample-4/PDBs/model.pdb	57.959705520000014	49	1.1828511330612248	20.0	0.21714540958288103	-0.06672550449267316	2948.2270459	1.9659172993681955	0.9606816540126362	31.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-1_sample-3/PDBs/model.pdb	56.780326710000004	49	1.1587821777551022	21.0	0.19894704958661252	-0.14504146175478094	2948.2270459	1.9259143148070121	0.9614817137038597	30.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-9_sample-2/PDBs/model.pdb	56.671801800000026	49	1.15656738367347	22.0	0.1972724600789867	-0.15224799466970787	2948.2270459	1.9222332919987146	0.9615553341600256	29.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-8_sample-1/PDBs/model.pdb	56.110921239999996	49	1.145120841632653	23.0	0.18861781387096374	-0.1894929388671613	2948.2270459	1.9032089580085616	0.9619358208398288	28.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-10_sample-4/PDBs/model.pdb	55.94645745000001	49	1.1417644377551022	24.0	0.18608006159714563	-0.20041406025716063	2948.2270459	1.8976305616557876	0.9620473887668842	27.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-8_sample-4/PDBs/model.pdb	53.93770127999999	49	1.1007694138775508	25.0	0.15508402570399138	-0.3338043340401155	2948.2270459	1.8294961833081795	0.9634100763338364	26.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-6_sample-2/PDBs/model.pdb	53.721772189999996	49	1.096362697755102	26.0	0.15175214007049712	-0.34814297845249503	2948.2270459	1.8221721513853235	0.9635565569722936	25.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-2_sample-0/PDBs/model.pdb	53.27449971999999	49	1.087234688163265	27.0	0.14485051918629596	-0.37784384415232714	2948.2270459	1.8070012550114496	0.963859974899771	24.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-9_sample-1/PDBs/model.pdb	52.43653679999999	49	1.0701334040816324	28.0	0.13192036413146324	-0.4334882797429158	2948.2270459	1.778578650274636	0.9644284269945074	23.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-7_sample-4/PDBs/model.pdb	51.924857190000004	49	1.0596909630612246	29.0	0.12402491131632408	-0.467466063749948	2948.2270459	1.7612231480682652	0.9647755370386347	22.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-10_sample-2/PDBs/model.pdb	51.86715177	49	1.0585133014285715	30.0	0.12313449002166309	-0.4712979582762812	2948.2270459	1.7592658558006888	0.9648146828839862	21.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-6_sample-4/PDBs/model.pdb	51.03430777	49	1.0415164851020409	31.0	0.11028332226774003	-0.5266024749904678	2948.2270459	1.7310168781258448	0.9653796624374832	20.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-4_sample-4/PDBs/model.pdb	50.208122800000005	49	1.0246555673469389	32.0	0.09753490642366867	-0.5814648027281644	2948.2270459	1.7029937660270347	0.9659401246794593	19.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-3_sample-3/PDBs/model.pdb	50.19449808999999	49	1.024377512040816	33.0	0.09732467085277093	-0.5823695435943071	2948.2270459	1.7025316337085972	0.965949367325828	18.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-5_sample-3/PDBs/model.pdb	49.91416232000001	49	1.0186563738775511	34.0	0.09299896038635115	-0.6009850757678573	2948.2270459	1.6930230115558418	0.9661395397688831	17.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-6_sample-0/PDBs/model.pdb	49.86306977999999	49	1.0176136689795916	35.0	0.09221057888571683	-0.6043778458813496	2948.2270459	1.6912900195167426	0.9661741996096652	16.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-4_sample-0/PDBs/model.pdb	49.09019453000001	49	1.0018407046938778	36.0	0.08028475665417659	-0.6557001729697417	2948.2270459	1.6650751032987126	0.9666984979340257	15.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-5_sample-0/PDBs/model.pdb	48.53481189	49	0.9905063651020408	37.0	0.07171494589218899	-0.6925800310183674	2948.2270459	1.6462372515541408	0.9670752549689172	14.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-5_sample-4/PDBs/model.pdb	48.32040919000001	49	0.9861307997959186	38.0	0.06840661316169691	-0.7068173163992026	2948.2270459	1.638964992780918	0.9672207001443817	13.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-7_sample-2/PDBs/model.pdb	48.11820555000002	49	0.9820041948979596	39.0	0.06528651756384944	-0.7202445303649017	2948.2270459	1.6321065101453565	0.9673578697970928	12.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-5_sample-1/PDBs/model.pdb	47.88237078000002	49	0.9771912404081636	40.0	0.06164747809009696	-0.7359049997676368	2948.2270459	1.6241073036280709	0.9675178539274386	11.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-8_sample-3/PDBs/model.pdb	47.29804296	49	0.9652661828571428	41.0	0.052631029825950984	-0.7747069454954745	2948.2270459	1.6042876692884216	0.9679142466142315	10.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-5_sample-2/PDBs/model.pdb	46.74742382	49	0.9540290575510204	42.0	0.044134722070043805	-0.8112704861240684	2948.2270459	1.5856113892249266	0.9682877722155014	9.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-8_sample-2/PDBs/model.pdb	46.50894245999999	49	0.949162091020408	43.0	0.040454844489676026	-0.8271067007814861	2948.2270459	1.577522413841173	0.9684495517231765	8.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-10_sample-3/PDBs/model.pdb	46.16390179999999	49	0.942120444897959	44.0	0.03513070767223561	-0.850018923176129	2948.2270459	1.565819086565893	0.9686836182686821	7.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-8_sample-0/PDBs/model.pdb	46.15092949000001	49	0.9418557038775512	45.0	0.03493053893479421	-0.8508803418034057	2948.2270459	1.5653790828009857	0.9686924183439803	6.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-2_sample-3/PDBs/model.pdb	46.0280566	49	0.939348093877551	46.0	0.03303455346596755	-0.8590396439040704	2948.2270459	1.5612113953031421	0.9687757720939372	5.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-7_sample-0/PDBs/model.pdb	45.87960086000001	49	0.9363183848979594	47.0	0.03074381280052164	-0.8688977601348966	2948.2270459	1.5561759710400602	0.9688764805791988	4.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-2_sample-2/PDBs/model.pdb	45.3703052	49	0.9259245959183673	48.0	0.022885145435438722	-0.9027172393422073	2948.2270459	1.5389013292953455	0.969221973414093	3.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-4_sample-1/PDBs/model.pdb	44.06564239999999	49	0.8992988244897957	49.0	0.0027535955832418504	-0.989352606384508	2948.2270459	1.4946488758822218	0.9701070224823556	2.0
7q6c	/home/cseomoon/project/ABAG/AbNb_benchmark/AF3_results/7q6c_7q6c/seed-6_sample-3/PDBs/model.pdb	43.88719048	49	0.8956569485714286	50.0	0.0	-1.0012026013323228	2948.2270459	1.4885960204805948	0.970228079590388	1.0
