roc_auc,pr_ap,optimal_threshold,optimal_f1,accuracy,precision,recall,f1,balanced_accuracy,mcc,feature
0.03846273698380845,0.22256446575202238,4.596655739991631,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,chain_pair_pae_AL
0.1819524598950478,0.24828884852936733,3.070131172839506,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,chain_pair_pae_HL
0.924483029404066,0.9124286574379973,87.95036293510803,0.8451443520042498,0.8927272727272727,0.9378640776699029,0.7691082802547771,0.8451443569553806,0.8688985628279756,0.7731089187834886,avg_model_plddt
0.1632710932728383,0.2622412444044297,2.3836897691667858,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,avg_internal_pae
0.03924956685405164,0.22256885835765172,4.221529861674931,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,avg_pair_pae
0.8821406758323257,0.8799663539130331,90.77857142857144,0.8056337979777206,0.8745454545454545,0.9816933638443935,0.6831210191082803,0.8056338028169014,0.837646615229287,0.7430645575525422,plddt_H3
0.8811061114088774,0.894123612717736,91.10375,0.8546255457176193,0.9,0.9566074950690335,0.7722929936305732,0.8546255506607929,0.8753832874219403,0.7901018958694239,plddt_L3
0.5861679983048101,0.39500109688671137,2004.0,0.6215762950525368,0.5896969696969697,0.4788975021533161,0.8853503184713376,0.62157629960872,0.6466869009186433,0.31192922000878576,contacts_AH
0.5593300883742381,0.4058390325386738,602.0,0.5857699762592099,0.48484848484848486,0.4220505617977528,0.9570063694267515,0.5857699805068226,0.5758613060440998,0.21426259799052222,contacts_AL
0.4019524287334688,0.3365121327746732,3171.0,0.5520879080910384,0.38242424242424244,0.38129933211900424,1.0,0.5520879120879121,0.5014677103718199,0.0334555521406862,contacts_HL
0.886520435763521,0.8888061029333874,91.45594266813671,0.8134957777248264,0.8793939393939394,0.9886104783599089,0.6910828025477707,0.8134957825679475,0.8430952173208521,0.7539552989377164,interface_plddt_HL
0.15499457788525062,0.2391235844448584,1.8221213840045376,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,interface_pae_HL
0.5511447206052826,0.37784977288809796,6707.0,0.6133994994315044,0.5278787878787878,0.44556596971881757,0.9840764331210191,0.6133995037220844,0.6158151245839929,0.3072447278279585,total_contacts
0.9400825158612436,0.931037215861282,78.61341868869904,0.8566552851280738,0.8981818181818182,0.9227941176470589,0.7993630573248408,0.856655290102389,0.8791335834569409,0.783160018205896,avg_interface_plddt
0.048753848455008915,0.22322202253147896,2.0419430711334123,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,avg_interface_pae
0.9115369514004014,0.8864207845072547,0.1481141955284488,0.8356589097321556,0.8715151515151515,0.8141993957703928,0.85828025477707,0.8356589147286821,0.8689640021439167,0.7309906042979573,pdockq_AH
0.6609121617410598,0.5994848695066173,0.0277374311404078,0.6038926836345223,0.5436363636363636,0.4509033778476041,0.9140127388535032,0.6038926880589164,0.6150298527927007,0.26604858443372664,pdockq_AL
0.8403919503409076,0.8411598835041285,0.4836338652996949,0.7381756706941655,0.8121212121212121,0.7859712230215827,0.695859872611465,0.7381756756756757,0.7897107582235408,0.5951875407286679,pdockq_HL
0.874136824261159,0.8446978465151637,0.5424519451427022,0.7761989293472863,0.8472727272727273,0.8775100401606426,0.695859872611465,0.7761989342806395,0.8180864920787266,0.6728830386310879,pdockq
0.950043314594837,0.9426300138111744,0.0159346948424347,0.8670338266293353,0.8975757575757576,0.8569206842923794,0.8773885350318471,0.8670338316286389,0.8936844827801114,0.7839048310798251,pdockq2_AH
0.9677321849252747,0.9605693465510652,0.01464350960779,0.9120788775030806,0.9351515151515152,0.9422750424448217,0.8837579617834395,0.9120788824979458,0.9252449300110934,0.8619043459022087,pdockq2_AL
0.8703195308312663,0.8721755124545353,0.6367935460994009,0.7932862141412679,0.8581818181818182,0.8908730158730159,0.714968152866242,0.7932862190812721,0.830576052949755,0.6969459172590742,pdockq2_HL
0.9560138731349794,0.9480753395775267,0.0151067595191414,0.8714733492332034,0.9006060606060606,0.8580246913580247,0.8853503184713376,0.8714733542319749,0.8976653744998566,0.7907363059451884,pdockq2
0.9458980455457638,0.928601692647506,0.0366137417011148,0.8714733492332034,0.9006060606060606,0.8580246913580247,0.8853503184713376,0.8714733542319749,0.8976653744998566,0.7907363059451884,LIS_AH
0.9447871352537176,0.9273605573577907,0.038459388971684,0.8726415044347534,0.9018181818181819,0.8618012422360248,0.8837579617834395,0.8726415094339622,0.8983369065277276,0.7929465022013918,LIS_AL
0.8359623318832812,0.8313477031340344,0.6854768619651241,0.7274453892978864,0.826060606060606,0.9011764705882352,0.6098726114649682,0.7274453941120608,0.7843883605270046,0.6315163131870778,LIS_HL
0.9492003938823589,0.9358124278527067,0.2427691428310081,0.8696330941432002,0.8987878787878788,0.8529862174578867,0.8869426751592356,0.8696330991412958,0.896504605681379,0.7873708493353977,avg_LIS
0.872533561020604,0.854119190967566,0.7025299886050429,0.7465069813492377,0.8460606060606061,1.0,0.5955414012738853,0.7465069860279441,0.7977707006369427,0.6906469367936399,piTM
0.8910310743265983,0.8726254472624121,0.6164783151424669,0.7529644221681326,0.8484848484848485,0.9921875,0.606687898089172,0.7529644268774703,0.801876238672766,0.6937160307604301,pIS
0.9496039363306616,0.9503692989413153,0.0129565276330232,0.9066666616775556,0.9321212121212121,0.951048951048951,0.8662420382165605,0.9066666666666666,0.919422388971294,0.8558141842735594,piTM_A
0.8077891482917222,0.7368322138804809,0.2271759469049326,0.6872197263796778,0.6618181818181819,0.5302768166089965,0.9761146496815286,0.6872197309417041,0.7224017475413513,0.4715536050000298,piTM_H
0.7344363493586947,0.5780885187985261,0.224286047678629,0.6417556299634278,0.6339393939393939,0.5113421550094518,0.8614649681528662,0.641755634638197,0.6777970633327932,0.3599615901678286,piTM_L
0.07095958966432747,0.22534551333430144,0.552116922478072,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,model_avg_RMSD
0.09248445037206926,0.24059667448473257,0.7659414788737001,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,query_avg_RMSD
0.6385287995313298,0.5789380044437248,0.3204183838453626,0.5729068631938399,0.4496969696969697,0.40654205607476634,0.9697452229299363,0.5729068673565381,0.549941104615653,0.16769329906788746,scaled_RMSD_ratio
0.9290404103356725,0.9162765397274024,0.1923972785821695,0.8276409799086861,0.8684848484848485,0.8256735340729001,0.8296178343949044,0.8276409849086577,0.8609928702307204,0.7213268832572676,scaled_model_RMSD
0.9075155496279308,0.8902986895666635,0.1046607116297731,0.8117469829665046,0.8484848484848485,0.77,0.85828025477707,0.8117469879518072,0.8503730041008638,0.6884225372236765,scaled_query_RMSD
0.09962201004649307,0.2286030107165592,-118.43685675734356,0.5513608388509861,0.3806060606060606,0.3806060606060606,1.0,0.5513608428446005,0.5,0.0,dG_separated
0.5640463933588442,0.3886121325608335,1234.3223908736204,0.6001926740074474,0.49696969696969695,0.4302486187845304,0.9920382165605095,0.6001926782273603,0.5923987560297655,0.27374199253197007,dSASA_int
0.5465055405287497,0.37517653333514817,58.0,0.6058047449088992,0.5472727272727272,0.4530386740331492,0.9140127388535032,0.6058047493403694,0.6179652735363407,0.27133245860461647,nres_int
0.3756598464357386,0.30306256849888097,4.0,0.5607895876979199,0.4066666666666667,0.3903810118675828,0.9952229299363057,0.5607895917451772,0.5201163573360589,0.11507762786474156,delta_unsatHbonds
0.6846775399803058,0.5352832346699353,0.6788323799941597,0.6042884941944109,0.6309090909090909,0.5104281009879253,0.7404458598726115,0.6042884990253411,0.6520233213257383,0.29686847004927847,packstat
