pdb,query,seed,sample,data_file,chain_iptm,chain_pair_iptm,chain_pair_pae_min,chain_ptm,fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,format,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,plddt_H3,plddt_L3,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,interface_plddt_AL,interface_pae_AL,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS,LIS_AH,LIS_AL,LIS_HL,avg_LIS,piTM,pIS,piTM_A,piTM_H,piTM_L,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,dG_separated,dSASA_int,nres_int,delta_unsatHbonds,packstat,dG_dSASA_norm
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-0/model.cif,7wrl_7r58,3,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-0/confidences.json,"[0.09, 0.48, 0.48]","[[0.77, 0.1, 0.08], [0.1, 0.79, 0.87], [0.08, 0.87, 0.87]]","[[0.76, 23.05, 25.79], [18.68, 0.76, 1.14], [18.24, 1.19, 0.76]]","[0.77, 0.79, 0.87]",0.0,0.0,0.41,0.55,0.44,custom,0.09,0.48,0.48,0.77,0.79,0.87,0.1,0.08,0.87,20.865000000000002,22.015,1.165,74.89203413940257,7.778520564763659,77.09603575184018,6.332225281930239,86.91339768339768,3.050677655677656,28.39337462127963,28.159992107340173,6.553590629800307,79.63382252488013,5.720474500790519,21.035652452806705,72.86714285714287,79.93625,2698.0,55.0241790214974,27.333088235294117,1735.0,4210.0,80.77516152019001,4.630303030303031,8643.0,68.63098479151348,19.972033541734355,70.09361383285304,27.95270935960591,0.046550236780710755,0.053936069123809716,0.45172615185087034,0.4828464439556024,0.009994714880313013,0.009374703098982636,0.29288759409734666,0.009841436207161668,"[[0.5939499686323714, 0, 0], [0, 0.6538480354292189, 0.5755176331285202], [0, 0.5976680216802168, 0.764248843549919]]",0.0,0.0,0.5865928274043686,0.19553094246812286,0.5109467813184487,0.48160925140937727,0.003120624607671541,0.2186447321778631,0.2598438946238426,31.343624814696994,36.41628386106492,0.5744450309273826,0.06850465743308781,0.0516663476847867,29.34875378408117,2041.9693522288858,72.0,14.0,0.6606015686185805,0.014372768989919417
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-1/model.cif,7wrl_7r58,3,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-1/confidences.json,"[0.11, 0.49, 0.48]","[[0.76, 0.11, 0.1], [0.11, 0.79, 0.87], [0.1, 0.87, 0.86]]","[[0.76, 21.46, 26.29], [17.03, 0.76, 1.15], [17.25, 1.16, 0.76]]","[0.76, 0.79, 0.86]",0.0,0.0,0.42,0.56,0.45,custom,0.11,0.49,0.48,0.76,0.79,0.86,0.11,0.1,0.87,19.245,21.77,1.1549999999999998,74.21615931721195,8.026197053406998,77.77479495268139,6.272351167060059,86.99508365508366,3.0780586080586083,27.4045780609517,27.83854248881873,6.5292165898617505,79.66201264165899,5.792202276175222,20.59077904654406,76.4357142857143,81.69624999999999,3504.0,48.84083761415525,27.032615629984047,36.0,4648.0,78.65049160929432,6.2975356180207935,8188.0,63.2866467781869,20.591717082668282,62.36861111111111,28.445000000000004,0.04670174544737744,0.0,0.42889153542588837,0.42889153542588837,0.009068870992457304,0.0,0.29637107787396283,0.00916383329626954,"[[0.5985073683930519, 0, 0], [0, 0.6498690595393977, 0.5760269133185599], [0, 0.5899380721593969, 0.7609496479951027]]",0.0,0.0,0.5829824927389784,0.19432749757965948,0.5026220707682754,0.46025694824136715,0.0033768312546198593,0.2543732663286407,0.20250685065810659,62.17574174736973,36.41628386106492,0.25542252552745737,0.018346537134999282,0.0516663476847867,65.53725742327202,1506.617126082674,59.0,4.0,0.6867963551361066,0.04349961001284658
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-2/model.cif,7wrl_7r58,3,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-2/confidences.json,"[0.1, 0.49, 0.48]","[[0.76, 0.11, 0.1], [0.11, 0.79, 0.87], [0.1, 0.87, 0.86]]","[[0.76, 21.67, 26.62], [16.69, 0.76, 1.15], [17.42, 1.16, 0.76]]","[0.76, 0.79, 0.86]",0.0,0.0,0.42,0.56,0.45,custom,0.1,0.49,0.48,0.76,0.79,0.86,0.11,0.1,0.87,19.18,22.020000000000003,1.1549999999999998,74.1695092460882,7.980270104358501,77.53528916929548,6.247823236296878,86.99119691119692,3.0473168498168497,27.49708830867938,27.92479610628782,6.469343317972351,79.56533177552687,5.758470063490743,20.63040924431318,76.28714285714287,81.11625000000001,3931.0,48.80867718137878,27.283291925465843,16.0,4446.0,80.50375281151595,5.407702127659574,8393.0,61.28008083096491,20.294220239930695,54.527812499999996,28.191666666666666,0.056318767462122915,0.0,0.46081486648511405,0.46081486648511405,0.009082431570493788,0.0,0.33910970604776275,0.009185315018837082,"[[0.5980304351272094, 0, 0], [0, 0.6481030642807772, 0.5760079418451981], [0, 0.5913812510049847, 0.7634615973306396]]",0.0,0.0,0.5836945964250915,0.1945648654750305,0.49138337491211054,0.4546455494735693,0.0034917907041668566,0.2489530328221585,0.20220072594724395,63.15623317031,36.41628386106492,0.24951679789423184,0.017791360606136737,0.0516663476847867,43.16000462187833,1746.9396711736538,61.0,8.0,0.6997480909010634,0.02470606474514484
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-3/model.cif,7wrl_7r58,3,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-3/confidences.json,"[0.11, 0.49, 0.48]","[[0.77, 0.11, 0.1], [0.11, 0.79, 0.87], [0.1, 0.87, 0.86]]","[[0.76, 22.1, 26.98], [16.5, 0.76, 1.16], [17.55, 1.16, 0.76]]","[0.77, 0.79, 0.86]",0.0,0.0,0.42,0.56,0.45,custom,0.11,0.49,0.48,0.77,0.79,0.86,0.11,0.1,0.87,19.3,22.265,1.16,74.74579658605974,7.83657765500307,77.75028391167191,6.2307500655651715,87.06184041184042,3.078553113553114,27.368399126715378,27.877237569060775,6.4922811059907835,79.8526403031907,5.715293611373784,20.579305933922313,76.07142857142857,81.68375,3180.0,49.0138034591195,26.856756756756763,40.0,4411.0,80.14087168442532,5.9905023547880685,7631.0,64.48955838118161,20.551169703848277,64.314,28.80625,0.047770382153892094,0.0,0.4464772957217493,0.4464772957217493,0.00917823890169385,0.0,0.33787421350147534,0.00927967969717643,"[[0.6031486882381535, 0, 0], [0, 0.6522852048538956, 0.5785438680755683], [0, 0.5925008731629994, 0.7630710543248461]]",0.0,0.0,0.5855223706192838,0.19517412353976127,0.5167174754543026,0.4786056623394378,0.0026195191290985776,0.2503291318162933,0.22565701139404593,61.65398956135516,36.41628386106492,0.2586410334177223,0.018652552857389204,0.0516663476847867,-24.374287622659267,1510.6392334653858,56.0,11.0,0.7352669128714394,-0.01613508181350817
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-4/model.cif,7wrl_7r58,3,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-3_sample-4/confidences.json,"[0.09, 0.48, 0.48]","[[0.78, 0.1, 0.09], [0.1, 0.79, 0.87], [0.09, 0.87, 0.87]]","[[0.76, 23.26, 26.24], [16.8, 0.76, 1.15], [16.59, 1.11, 0.76]]","[0.78, 0.79, 0.87]",0.0,0.0,0.42,0.55,0.44,custom,0.09,0.48,0.48,0.78,0.79,0.87,0.1,0.09,0.87,20.03,21.415,1.13,74.57512091038406,7.205472682627378,77.67351209253418,6.007002360346183,87.00378378378379,3.0623351648351647,27.467064694350384,27.738618784530384,6.300506912442397,79.75080559556734,5.424936735936242,20.502063463774387,76.19999999999997,82.4,2853.0,53.50490711531721,26.784677419354836,126.0,4621.0,78.61702769963212,5.420673076923077,7600.0,64.5318221869937,20.005950165425972,61.47353174603174,27.8125,0.05122119109627511,0.0,0.4217115142792134,0.4217115142792134,0.009291612167071537,0.0,0.30520977548501427,0.009420588864317573,"[[0.5892229254571026, 0, 0], [0, 0.6494393148162163, 0.5761051119320515], [0, 0.5906715725271812, 0.761730321948831]]",0.0,0.0,0.5833883422296163,0.19446278074320544,0.5506779987746078,0.5075554875144598,0.0023448631251859545,0.27998375793378366,0.22522686645549017,58.215609986330364,36.41628386106492,0.2812489169409604,0.02087361648747408,0.0516663476847867,-4.710128948603028,1425.8269985606917,51.0,17.0,0.6959624009755058,-0.0033034364992090147
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-0/model.cif,7wrl_7r58,4,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-0/confidences.json,"[0.11, 0.48, 0.49]","[[0.79, 0.11, 0.11], [0.11, 0.76, 0.86], [0.11, 0.86, 0.87]]","[[0.76, 20.75, 22.28], [19.25, 0.76, 1.27], [19.53, 1.24, 0.76]]","[0.79, 0.76, 0.87]",0.0,0.0,0.41,0.55,0.44,custom,0.11,0.48,0.49,0.79,0.76,0.87,0.11,0.11,0.86,20.0,20.905,1.255,77.00239687055476,6.483219766728054,74.02193480546794,7.519400734329923,86.54397683397683,3.0559798534798532,27.289264391374086,26.823259668508285,7.493648233486943,79.18943616999985,5.6862001181792765,20.53539076445644,71.76857142857143,80.18875,2514.0,55.21659705648369,24.92720897615708,1429.0,3899.0,80.99411002821238,5.242364066193852,7842.0,69.16811299837433,18.567672619468148,71.29363191042688,25.53344481605351,0.05046653275833202,0.041237022854988745,0.4384757676083298,0.47020619330686086,0.013458534901636277,0.015410035444451586,0.2897789053323804,0.009956424629756046,"[[0.5867356914849758, 0, 0], [0, 0.6212465479998908, 0.5389942469339948], [0, 0.5714342357123324, 0.7625179812077251]]",0.0,0.0,0.5552142413231635,0.18507141377438785,0.5259814441723392,0.46129506683880184,0.0019179044712924918,0.23010339987177672,0.22927376249573259,43.45029120423394,36.41628386106492,0.41260590817326104,0.03685890116126093,0.0516663476847867,28.221483537144763,1911.0819144191694,62.0,29.0,0.6917043117727268,0.01476728094395789
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-1/model.cif,7wrl_7r58,4,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-1/confidences.json,"[0.09, 0.47, 0.47]","[[0.79, 0.09, 0.08], [0.09, 0.75, 0.85], [0.08, 0.85, 0.86]]","[[0.76, 20.34, 26.77], [17.37, 0.76, 1.31], [18.1, 1.34, 0.76]]","[0.79, 0.75, 0.86]",0.0,0.0,0.4,0.54,0.42,custom,0.09,0.47,0.47,0.79,0.75,0.86,0.09,0.08,0.85,18.855,22.435000000000002,1.3250000000000002,76.95784495021337,6.5414149785144255,72.84769716088329,7.8682336742722265,85.99697554697553,3.2416025641025645,28.190293619675636,28.52557747961063,7.718567588325653,78.6008392193574,5.88375040562974,21.478146229203972,70.33,79.8875,3484.0,57.43678817451206,26.39459459459459,498.0,4030.0,79.54216873449131,6.305806737588652,8012.0,67.24025136591946,20.351042868303505,64.74179718875502,28.35272727272727,0.06061486811229197,0.022124821868146547,0.3752379535212768,0.37133728221335294,0.010022184987446066,0.03917027237220797,0.23591189918265257,0.009952597812664582,"[[0.5912643923493769, 0, 0], [0, 0.6147405955459171, 0.5372130323207103], [0, 0.5514130043477057, 0.748153082789672]]",0.0,0.0,0.544313018334208,0.18143767277806933,0.4943987702213381,0.4421819484048008,0.002927331610395043,0.24626074288159522,0.19299387391281053,35.66475064135223,36.41628386106492,0.51042509361102,0.053748464870080635,0.0516663476847867,388.3058975172104,1859.3679172808424,69.0,27.0,0.7115530679421043,0.20883758072209435
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-2/model.cif,7wrl_7r58,4,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-2/confidences.json,"[0.08, 0.47, 0.47]","[[0.8, 0.09, 0.08], [0.09, 0.75, 0.86], [0.08, 0.86, 0.86]]","[[0.76, 20.43, 26.7], [16.76, 0.76, 1.28], [17.7, 1.27, 0.76]]","[0.8, 0.75, 0.86]",0.0,0.0,0.4,0.54,0.43,custom,0.08,0.47,0.47,0.8,0.75,0.86,0.09,0.08,0.86,18.595,22.2,1.275,77.38482219061166,6.080067526089625,73.83358569926392,7.2638735903488065,86.31338481338481,3.1971336996336994,28.055957048654424,28.35403051828466,7.315115207373272,79.17726423442014,5.513691605357377,21.241700924770786,72.79714285714286,80.12125,3002.0,54.09167055296469,26.141532258064515,15.0,4357.0,78.65820862979115,5.832789115646258,7374.0,63.143404172029726,19.583107124570258,56.680333333333316,26.775000000000002,0.04232186091146667,0.0,0.39844965494602375,0.39844965494602375,0.009802528449912504,0.0,0.25142208251284726,0.010292660368882555,"[[0.5939236349097555, 0, 0], [0, 0.6118303752330011, 0.5411984922908991], [0, 0.5579979906592809, 0.7530904214559387]]",0.0,0.0,0.54959824147509,0.18319941382503,0.4833407966143818,0.442019602996637,0.0030056569580796484,0.21852623258372444,0.22048771345483295,30.946830944546388,36.41628386106492,0.580661831965785,0.07014860417622923,0.0516663476847867,106.29677985036642,1321.1331053420365,48.0,12.0,0.7024664670589541,0.08045879663491332
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-3/model.cif,7wrl_7r58,4,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-3/confidences.json,"[0.08, 0.47, 0.47]","[[0.79, 0.08, 0.08], [0.08, 0.75, 0.85], [0.08, 0.85, 0.86]]","[[0.76, 22.19, 26.63], [17.95, 0.76, 1.34], [18.14, 1.39, 0.76]]","[0.79, 0.75, 0.86]",0.0,0.0,0.39,0.54,0.42,custom,0.08,0.47,0.47,0.79,0.75,0.86,0.08,0.08,0.85,20.07,22.384999999999998,1.365,76.7557041251778,6.4369981583793745,73.01006309148266,7.8126540781536855,85.89416988416987,3.2317124542124547,28.588003475316345,28.69197316495659,7.663590629800308,78.55331236694344,5.827121563581838,21.647855756691083,70.80428571428571,79.1975,2391.0,58.28545378502718,26.995619047619048,891.0,4424.0,77.2837420886076,6.382440476190476,7706.0,66.88569155383786,20.6057042594158,65.0878787878788,28.43905325443787,0.06331039567127715,0.029261474997263805,0.40783445135764623,0.4153973799655046,0.00969895532025333,0.020677038722374533,0.24192564263410488,0.009382547589929777,"[[0.5892060864358424, 0, 0], [0, 0.6188123502201416, 0.5405241656280293], [0, 0.5526567341744135, 0.7479698500153046]]",0.0,0.0,0.5465904499012214,0.18219681663374046,0.5409691758888464,0.48101540408444554,0.0019030704878266083,0.24931473036021953,0.2297976032363994,40.511908701556884,36.41628386106492,0.44691089625829256,0.042166026550321235,0.0516663476847867,100.24659450172703,1518.5466299314903,67.0,11.0,0.6845758136443333,0.06601482794522397
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-4/model.cif,7wrl_7r58,4,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-4_sample-4/confidences.json,"[0.09, 0.48, 0.47]","[[0.79, 0.1, 0.08], [0.1, 0.75, 0.86], [0.08, 0.86, 0.86]]","[[0.76, 20.58, 26.36], [16.74, 0.76, 1.23], [18.21, 1.26, 0.76]]","[0.79, 0.75, 0.86]",0.0,0.0,0.4,0.54,0.43,custom,0.09,0.48,0.47,0.79,0.75,0.86,0.1,0.08,0.86,18.659999999999997,22.285,1.245,75.45617354196303,6.869889502762431,74.04853838065195,7.186441122475741,86.32911196911198,3.1703663003663,27.9381260024951,28.454109444882924,7.243571428571427,78.61127463057565,5.742232308534824,21.211935625316485,72.33571428571429,79.27125000000001,2509.0,58.632526903148666,26.425076219512192,532.0,4174.0,78.75357091518926,5.337446808510639,7215.0,69.53601130285449,19.970493787118723,71.22193609022557,28.148958333333336,0.06816642491533838,0.03025771676380006,0.39728639183229353,0.4341348397707501,0.010575407711149365,0.0096442362501927,0.2806630090355,0.010432492094368829,"[[0.6140703658127307, 0, 0], [0, 0.6159903186768858, 0.5465319693094629], [0, 0.5591255987659333, 0.7523558207128653]]",0.0,0.0,0.5528287840376981,0.18427626134589936,0.483874683809422,0.4429119175090587,0.003967596748336399,0.21421539832479328,0.22472892243592896,45.33742616079604,36.41628386106492,0.39216192713514175,0.033956340760535435,0.0516663476847867,-4.834568723334655,1572.3101710889434,65.0,9.0,0.7018400241136273,-0.003074818704496678
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-0/model.cif,7wrl_7r58,5,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-0/confidences.json,"[0.56, 0.74, 0.64]","[[0.82, 0.66, 0.46], [0.66, 0.77, 0.82], [0.46, 0.82, 0.83]]","[[0.76, 2.62, 5.73], [2.21, 0.76, 1.51], [5.33, 1.47, 0.76]]","[0.82, 0.77, 0.83]",0.0,0.0,0.64,0.68,0.64,custom,0.56,0.74,0.64,0.82,0.77,0.83,0.66,0.46,0.82,2.415,5.53,1.49,85.56395448079658,5.452495395948434,83.55765509989484,5.702537372147916,88.46341055341057,3.677188644688645,13.8314226519337,14.493901604840831,6.88233870967742,85.86167337803401,4.944073804261665,11.735887655483983,88.78428571428572,86.12625,2527.0,82.79688365650969,5.89475,0.0,4423.0,87.0552679177029,4.423219954648526,6950.0,84.9260757871063,5.158984977324263,,,0.12185418472865246,0.0,0.5139433096461961,0.5139433096461961,0.518497556167003,0.0,0.5374858914469705,0.6120705542819218,"[[0.622634590319659, 0.24439937689210242, 0.17022583615890158], [0.24858546329134565, 0.6041161188696103, 0.4890799976173458], [0.1622651386530843, 0.5263502176078863, 0.716420304537361]]",0.24649242009172403,0.16624548740599293,0.5077151076126161,0.3068176717034443,0.486584650273877,0.4915975950834678,0.07538091429042579,0.22175551620148762,0.19446116459155435,25.927923050609216,36.41628386106492,0.663602777169932,0.09704405895550834,0.0516663476847867,-42.16390061958077,1171.4287764173607,48.0,5.0,0.6878141329049581,-0.03599356740111229
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-1/model.cif,7wrl_7r58,5,1,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-1/confidences.json,"[0.59, 0.75, 0.67]","[[0.82, 0.68, 0.5], [0.68, 0.79, 0.83], [0.5, 0.83, 0.84]]","[[0.76, 2.35, 4.77], [1.95, 0.76, 1.42], [4.35, 1.42, 0.76]]","[0.82, 0.79, 0.84]",0.0,0.0,0.65,0.7,0.66,custom,0.59,0.75,0.67,0.82,0.79,0.84,0.68,0.5,0.83,2.15,4.56,1.42,86.28297297297297,5.198809085328422,84.64206098843323,5.307894046682402,88.47933075933076,3.615943223443223,13.149866333986811,13.622680873454353,6.492634408602151,86.46812157357898,4.7075487851513484,11.088393872014437,89.72142857142856,86.63875,2370.0,84.27812236286921,5.284239130434783,55.0,4439.0,87.36975895471953,4.132088580112897,6864.0,82.94953619677199,5.488775903515894,77.20072727272724,7.050000000000001,0.12996451744277293,0.018258893561979524,0.522738872812554,0.5190705282297413,0.5947513517120709,0.15375918066268035,0.5833836361534147,0.6238005925430536,"[[0.632756936942835, 0.2654383752397467, 0.2033135884973674], [0.26569092245497977, 0.6189696254655656, 0.5152293551125552], [0.1945232079356167, 0.5406771447282253, 0.7199183999018345]]",0.26556464884736325,0.19891839821649204,0.5279532499203903,0.3308120989947485,0.5149847667613784,0.5353554847465161,0.08108503347968937,0.2361006454530288,0.21816980581379788,25.007432741523715,36.41628386106492,0.679545934313111,0.10356616027740874,0.0516663476847867,-20.33093724025332,1119.3693902555917,45.0,4.0,0.6960949386651433,-0.01816284902663905
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-2/model.cif,7wrl_7r58,5,2,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-2/confidences.json,"[0.61, 0.76, 0.68]","[[0.83, 0.68, 0.53], [0.68, 0.79, 0.83], [0.53, 0.83, 0.83]]","[[0.76, 2.0, 4.26], [1.74, 0.76, 1.39], [4.0, 1.41, 0.76]]","[0.83, 0.79, 0.83]",0.0,0.0,0.67,0.71,0.68,custom,0.61,0.76,0.68,0.83,0.79,0.83,0.68,0.53,0.83,1.87,4.13,1.4,87.32935277382646,4.850930018416206,85.02756046267088,5.204215840545502,88.14679536679536,3.6948992673992676,12.517147121725182,12.889610628781899,6.508913210445469,86.8345695344309,4.583348375453659,10.638556986984185,89.99428571428572,84.76125,2233.0,85.22362964621585,3.9467741935483875,131.0,4352.0,87.68470473345587,4.028231292517007,6716.0,83.67944479322391,4.843931869840728,78.13,6.556790123456789,0.1308224775179802,0.019680355701369195,0.5109888886669732,0.50769427801486,0.6618272065221357,0.1884578792190944,0.5867115493412273,0.6796170339592091,"[[0.6423721114175164, 0.29137902164812823, 0.24453037037037037], [0.27499999999999997, 0.6275481712241836, 0.5226699297846925], [0.2172189413823272, 0.5332657107592111, 0.7108206212093365]]",0.2831895108240641,0.23087465587634878,0.5279678202719518,0.3473439956574549,0.5256533609350966,0.5425234530375225,0.0822676217228389,0.23932454381565285,0.22093128749903068,25.54901914321195,36.41628386106492,0.6701435126600468,0.09965484538367443,0.0516663476847867,-18.715885408456984,1093.7724922870887,47.0,2.0,0.717132405069405,-0.01711131477563665
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-3/model.cif,7wrl_7r58,5,3,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-3/confidences.json,"[0.58, 0.75, 0.65]","[[0.81, 0.67, 0.48], [0.67, 0.78, 0.82], [0.48, 0.82, 0.84]]","[[0.76, 2.47, 5.17], [2.01, 0.76, 1.47], [4.87, 1.49, 0.76]]","[0.81, 0.78, 0.84]",0.0,0.0,0.64,0.69,0.65,custom,0.58,0.75,0.65,0.81,0.78,0.84,0.67,0.48,0.82,2.24,5.02,1.48,85.48724039829303,5.494330877839165,83.80488958990537,5.6640309467610805,88.45508365508364,3.598562271062271,13.442788718588487,14.297337542751908,6.917857142857143,85.915737881094,4.918974698554172,11.552661134732512,89.07857142857144,86.37375,2940.0,80.29164455782313,5.840462962962962,27.0,4223.0,87.56150603836137,4.314440923494794,7190.0,81.0030872357652,5.874967962152586,75.1561111111111,7.4700000000000015,0.1386734206083992,0.018869474481731825,0.5138939821526031,0.5117787965071009,0.4662663475691406,0.1471542976381862,0.5490274496071638,0.5197057676838853,"[[0.6247721906282218, 0.26341923570969816, 0.1818697592122471], [0.26212852328431374, 0.6120056895659942, 0.4914977123889836], [0.18189817809400605, 0.5276065449010654, 0.7193624747196176]]",0.2627738794970059,0.18188396865312656,0.5095521286450245,0.31806999226505234,0.48730705747363157,0.5067947142813212,0.08954558716913938,0.22077496944324915,0.1964741576689326,26.307936595057285,36.41628386106492,0.6570759764175169,0.09452382865841252,0.0516663476847867,-17.759809067476453,1357.6701381840421,54.0,13.0,0.5821116105931908,-0.013081092798602145
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-4/model.cif,7wrl_7r58,5,4,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-5_sample-4/confidences.json,"[0.55, 0.74, 0.64]","[[0.82, 0.65, 0.46], [0.65, 0.78, 0.82], [0.46, 0.82, 0.83]]","[[0.76, 2.74, 5.95], [2.43, 0.76, 1.47], [5.33, 1.43, 0.76]]","[0.82, 0.78, 0.83]",0.0,0.0,0.62,0.68,0.63,custom,0.55,0.74,0.64,0.82,0.78,0.83,0.65,0.46,0.82,2.585,5.640000000000001,1.45,85.7477027027027,5.338225905463474,83.74553101997897,5.612883556254917,88.49824967824968,3.6175915750915757,13.824766084476922,14.634214680347277,6.760733486943164,85.99716113364379,4.856233678936656,11.73990475058912,88.71714285714286,86.27875,2567.0,81.61080638878067,6.193265993265993,1.0,4462.0,86.71580793366205,4.411289622231871,7030.0,74.72887144081425,6.4681852051659545,55.86,8.8,0.13298118683721555,0.0,0.5103304707862765,0.5103304707862765,0.4985470198953178,0.0,0.5273942935364846,0.5897894128571582,"[[0.6266901648164618, 0.24139052315856263, 0.16898869538649555], [0.24033257937505234, 0.6077179162563886, 0.49638638459936324], [0.1596684839957791, 0.5333798333857278, 0.7196959936192404]]",0.24086155126680747,0.16432858969113734,0.5148831089925455,0.3066910833168301,0.49671932336934954,0.4995482144518195,0.06754824684002689,0.22600372435194008,0.20599624325985258,25.842638252027424,36.41628386106492,0.665072177812934,0.09762300457642227,0.0516663476847867,-18.699431948279084,1223.8510669512411,47.0,6.0,0.6744873427605813,-0.015279172812147477
/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-0/model.cif,7wrl_7r58,6,0,/home/cseomoon/project/ABAG/DB/AbNb_structure/AF3/decoy/7wrl_7r58/seed-6_sample-0/confidences.json,"[0.08, 0.47, 0.47]","[[0.81, 0.08, 0.08], [0.08, 0.75, 0.86], [0.08, 0.86, 0.86]]","[[0.76, 23.44, 28.34], [17.54, 0.76, 1.24], [18.06, 1.26, 0.76]]","[0.81, 0.75, 0.86]",0.0,0.0,0.4,0.54,0.42,custom,0.08,0.47,0.47,0.81,0.75,0.86,0.08,0.08,0.86,20.490000000000002,23.2,1.25,75.80447368421052,6.4499171270718225,73.24770767613037,7.600983477576711,86.57468468468468,3.152225274725275,28.567612725004455,28.905377532228357,7.528771121351767,78.5422886816752,5.734375293124603,21.667253792861526,69.86285714285714,80.42875000000001,3112.0,57.64782294344473,27.63070987654321,558.0,4240.0,78.19385849056604,5.305155555555555,7910.0,68.07801866199404,20.751769958847735,68.39237455197133,29.319444444444443,0.07328274756310552,0.028228834134012032,0.41347449430114036,0.43375882151794665,0.009583056442976159,0.021414672621136454,0.28144293906337786,0.009583741635974991,"[[0.5994550255132313, 0, 0], [0, 0.6182319801385934, 0.547046925566343], [0, 0.5594347481699989, 0.7545668809305173]]",0.0,0.0,0.5532408368681709,0.18441361228939032,0.5081181485609345,0.45361349989803423,0.0021207163798140486,0.23840089026032096,0.21309189325789926,34.38358524380908,36.41628386106492,0.5286868391956393,0.05759354170258611,0.0516663476847867,209.27025814646106,1650.66194177657,66.0,21.0,0.7215176683336728,0.1267795984447477
