fpr,tpr
0.3682745825602968,0.9947368421052631
0.37291280148423006,0.9947368421052631
0.3747680890538033,0.9947368421052631
0.3803339517625232,0.9947368421052631
0.3821892393320965,0.9947368421052631
0.38311688311688313,0.9947368421052631
0.38311688311688313,0.9964912280701754
0.38961038961038963,0.9964912280701754
0.3914656771799629,0.9964912280701754
0.3961038961038961,0.9964912280701754
0.3979591836734694,0.9964912280701754
0.4313543599257885,0.9964912280701754
0.4313543599257885,0.9982456140350877
0.4424860853432282,0.9982456140350877
0.44434137291280146,0.9982456140350877
0.44805194805194803,0.9982456140350877
0.44805194805194803,1.0
0.46938775510204084,1.0
0.4712430426716141,1.0
0.49165120593692024,1.0
0.4935064935064935,1.0
0.5185528756957328,1.0
0.5204081632653061,1.0
0.5231910946196661,1.0
0.5250463821892394,1.0
0.5463821892393321,1.0
0.5482374768089053,1.0
0.5565862708719852,1.0
0.5584415584415584,1.0
0.6975881261595547,1.0
0.699443413729128,1.0
0.7207792207792207,1.0
0.7226345083487941,1.0
0.7467532467532467,1.0
0.74860853432282,1.0
0.9814471243042672,1.0
0.9833024118738405,1.0
0.9962894248608535,1.0
0.9981447124304267,1.0
1.0,1.0
